[I]00:29:44.662 ================================================================================
[I]00:29:44.669                                    SGFDebuger                                   
[I]00:29:44.669 --------------------------------------------------------------------------------
[I]00:29:44.676 Time:	00:29:44.657 
[I]00:29:44.678 Path:	F:\Project\gad\Recording\Snaker2\Server\Apps\/ServerLog/
[I]00:29:44.685 ================================================================================
[I]00:29:44.690 > Program::InitDebuger() 
[I]00:29:44.724 > ServerManager::StartServer() 1
[I]00:29:44.731 > ServerConfig::ReadConfig() 
[I]00:29:44.766 > ZoneServer[1,4540]::Create() 
[I]00:32:12.838 > NetManager::Send() index:22, cmd:4
[I]00:32:17.852 > NetManager::Send() index:23, cmd:4
[I]00:32:22.861 > NetManager::Send() index:24, cmd:4
[I]00:32:27.864 > NetManager::Send() index:25, cmd:4
[I]00:32:32.870 > NetManager::Send() index:26, cmd:4
[I]00:32:37.875 > NetManager::Send() index:27, cmd:4
[I]00:32:42.877 > NetManager::Send() index:28, cmd:4
[I]00:32:47.877 > NetManager::Send() index:29, cmd:4
[I]00:32:52.879 > NetManager::Send() index:30, cmd:4
[I]00:32:57.885 > NetManager::Send() index:31, cmd:4
[I]00:33:02.891 > NetManager::Send() index:32, cmd:4
[I]00:33:07.900 > NetManager::Send() index:33, cmd:4
[I]00:33:12.902 > NetManager::Send() index:34, cmd:4
[I]00:33:17.906 > NetManager::Send() index:35, cmd:4
[I]00:33:22.907 > NetManager::Send() index:36, cmd:4
[I]00:33:27.915 > NetManager::Send() index:37, cmd:4
[I]00:33:32.914 > NetManager::Send() index:38, cmd:4
[I]00:33:37.917 > NetManager::Send() index:39, cmd:4
[I]00:33:42.921 > NetManager::Send() index:40, cmd:4
[I]00:33:47.932 > NetManager::Send() index:41, cmd:4
[I]00:33:52.933 > NetManager::Send() index:42, cmd:4
[I]00:33:57.935 > NetManager::Send() index:43, cmd:4
[I]00:34:02.936 > NetManager::Send() index:44, cmd:4
[I]00:34:07.942 > NetManager::Send() index:45, cmd:4
[I]00:34:12.951 > NetManager::Send() index:46, cmd:4
[I]00:34:17.967 > NetManager::Send() index:47, cmd:4
[I]00:34:22.982 > NetManager::Send() index:48, cmd:4
[I]00:34:27.995 > NetManager::Send() index:49, cmd:4
[I]00:34:33.001 > NetManager::Send() index:50, cmd:4
[I]00:34:38.009 > NetManager::Send() index:51, cmd:4
[I]00:34:43.028 > NetManager::Send() index:52, cmd:4
[I]00:34:48.023 > NetManager::Send() index:53, cmd:4
[I]00:34:53.025 > NetManager::Send() index:54, cmd:4
[I]00:34:58.039 > NetManager::Send() index:55, cmd:4
[I]00:35:03.049 > NetManager::Send() index:56, cmd:4
[I]00:35:08.053 > NetManager::Send() index:57, cmd:4
[I]00:35:13.058 > NetManager::Send() index:58, cmd:4
[I]00:35:18.063 > NetManager::Send() index:59, cmd:4
[I]00:35:23.067 > NetManager::Send() index:60, cmd:4
[I]00:35:28.071 > NetManager::Send() index:61, cmd:4
[I]00:35:33.076 > NetManager::Send() index:62, cmd:4
[I]00:35:38.080 > NetManager::Send() index:63, cmd:4
[I]00:35:43.083 > NetManager::Send() index:64, cmd:4
[I]00:35:48.088 > NetManager::Send() index:65, cmd:4
[I]00:35:53.093 > NetManager::Send() index:66, cmd:4
[I]00:35:58.096 > NetManager::Send() index:67, cmd:4
[I]00:36:03.100 > NetManager::Send() index:68, cmd:4
[I]00:36:08.116 > NetManager::Send() index:69, cmd:4
[I]00:36:13.125 > NetManager::Send() index:70, cmd:4
[I]00:36:18.131 > NetManager::Send() index:71, cmd:4
[I]00:36:23.134 > NetManager::Send() index:72, cmd:4
[I]00:36:28.141 > NetManager::Send() index:73, cmd:4
[I]00:36:33.151 > NetManager::Send() index:74, cmd:4
[I]00:36:38.164 > NetManager::Send() index:75, cmd:4
[I]00:36:43.172 > NetManager::Send() index:76, cmd:4
[I]00:36:48.174 > NetManager::Send() index:77, cmd:4
[I]00:36:53.179 > NetManager::Send() index:78, cmd:4
[I]00:36:58.188 > NetManager::Send() index:79, cmd:4
[I]00:37:03.193 > NetManager::Send() index:80, cmd:4
[I]00:37:08.197 > NetManager::Send() index:81, cmd:4
[I]00:37:13.213 > NetManager::Send() index:82, cmd:4
[I]00:37:18.206 > NetManager::Send() index:83, cmd:4
[I]00:37:23.211 > NetManager::Send() index:84, cmd:4
[I]00:37:28.223 > NetManager::Send() index:85, cmd:4
[I]00:37:33.226 > NetManager::Send() index:86, cmd:4
[I]00:37:38.230 > NetManager::Send() index:87, cmd:4
[I]00:37:43.244 > NetManager::Send() index:88, cmd:4
[I]00:37:48.249 > NetManager::Send() index:89, cmd:4
[I]00:37:53.253 > NetManager::Send() index:90, cmd:4
[I]00:37:58.257 > NetManager::Send() index:91, cmd:4
[I]00:38:03.261 > NetManager::Send() index:92, cmd:4
[I]00:38:08.266 > NetManager::Send() index:93, cmd:4
[I]00:38:13.270 > NetManager::Send() index:94, cmd:4
[I]00:38:18.275 > NetManager::Send() index:95, cmd:4
[I]00:38:23.280 > NetManager::Send() index:96, cmd:4
[I]00:38:28.284 > NetManager::Send() index:97, cmd:4
[I]00:38:33.288 > NetManager::Send() index:98, cmd:4
[I]00:38:38.296 > NetManager::Send() index:99, cmd:4
[I]00:38:43.312 > NetManager::Send() index:100, cmd:4
[I]00:38:48.315 > NetManager::Send() index:101, cmd:4
[I]00:38:53.323 > NetManager::Send() index:102, cmd:4
[I]00:38:58.327 > NetManager::Send() index:103, cmd:4
[I]00:39:03.332 > NetManager::Send() index:104, cmd:4
[I]00:39:08.332 > NetManager::Send() index:105, cmd:4
[I]00:39:13.341 > NetManager::Send() index:106, cmd:4
[I]00:39:18.356 > NetManager::Send() index:107, cmd:4
[I]00:39:23.358 > NetManager::Send() index:108, cmd:4
[I]00:39:28.362 > NetManager::Send() index:109, cmd:4
[I]00:39:33.378 > NetManager::Send() index:110, cmd:4
[I]00:39:38.391 > NetManager::Send() index:111, cmd:4
[I]00:39:43.399 > NetManager::Send() index:112, cmd:4
[I]00:39:48.401 > NetManager::Send() index:113, cmd:4
[I]00:39:53.405 > NetManager::Send() index:114, cmd:4
[I]00:39:58.411 > NetManager::Send() index:115, cmd:4
[I]00:40:03.413 > NetManager::Send() index:116, cmd:4
[I]00:40:08.417 > NetManager::Send() index:117, cmd:4
[I]00:40:13.426 > NetManager::Send() index:118, cmd:4
[I]00:40:18.431 > NetManager::Send() index:119, cmd:4
[I]00:40:23.440 > NetManager::Send() index:120, cmd:4
[I]00:40:28.448 > NetManager::Send() index:121, cmd:4
[I]00:40:33.460 > NetManager::Send() index:122, cmd:4
[I]00:40:38.471 > NetManager::Send() index:123, cmd:4
[I]00:40:43.481 > NetManager::Send() index:124, cmd:4
[I]00:40:48.495 > NetManager::Send() index:125, cmd:4
[I]00:40:53.504 > NetManager::Send() index:126, cmd:4
[I]00:40:58.511 > NetManager::Send() index:127, cmd:4
[I]00:41:03.522 > NetManager::Send() index:128, cmd:4
[I]00:41:08.530 > NetManager::Send() index:129, cmd:4
[I]00:41:13.542 > NetManager::Send() index:130, cmd:4
[I]00:41:18.545 > NetManager::Send() index:131, cmd:4
[I]00:41:23.551 > NetManager::Send() index:132, cmd:4
[I]00:41:28.566 > NetManager::Send() index:133, cmd:4
[I]00:41:33.574 > NetManager::Send() index:134, cmd:4
[I]00:41:38.580 > NetManager::Send() index:135, cmd:4
[I]00:41:43.592 > NetManager::Send() index:136, cmd:4
[I]00:41:48.596 > NetManager::Send() index:137, cmd:4
[I]00:41:53.611 > NetManager::Send() index:138, cmd:4
[I]00:41:58.623 > NetManager::Send() index:139, cmd:4
[I]00:42:03.623 > NetManager::Send() index:140, cmd:4
[I]00:42:08.635 > NetManager::Send() index:141, cmd:4
[I]00:42:13.646 > NetManager::Send() index:142, cmd:4
[I]00:42:18.649 > NetManager::Send() index:143, cmd:4
[I]00:42:23.665 > NetManager::Send() index:144, cmd:4
[I]00:42:28.676 > NetManager::Send() index:145, cmd:4
[I]00:42:33.681 > NetManager::Send() index:146, cmd:4
[I]00:42:38.688 > NetManager::Send() index:147, cmd:4
[I]00:42:43.700 > NetManager::Send() index:148, cmd:4
[I]00:42:48.709 > NetManager::Send() index:149, cmd:4
[I]00:42:53.709 > NetManager::Send() index:150, cmd:4
[I]00:42:58.731 > NetManager::Send() index:151, cmd:4
[I]00:43:03.726 > NetManager::Send() index:152, cmd:4
[I]00:43:08.729 > NetManager::Send() index:153, cmd:4
[I]00:43:13.745 > NetManager::Send() index:154, cmd:4
[I]00:43:18.750 > NetManager::Send() index:155, cmd:4
[I]00:43:23.790 > NetManager::Send() index:156, cmd:4
[I]00:43:28.763 > NetManager::Send() index:157, cmd:4
[I]00:43:33.771 > NetManager::Send() index:158, cmd:4
[I]00:43:38.771 > NetManager::Send() index:159, cmd:4
[I]00:43:43.776 > NetManager::Send() index:160, cmd:4
[I]00:43:48.790 > NetManager::Send() index:161, cmd:4
[I]00:43:53.799 > NetManager::Send() index:162, cmd:4
[I]00:43:58.803 > NetManager::Send() index:163, cmd:4
[I]00:44:03.807 > NetManager::Send() index:164, cmd:4
[I]00:44:08.825 > NetManager::Send() index:165, cmd:4
[I]00:44:13.827 > NetManager::Send() index:166, cmd:4
[I]00:44:18.839 > NetManager::Send() index:167, cmd:4
[I]00:44:23.854 > NetManager::Send() index:168, cmd:4
[I]00:44:28.859 > NetManager::Send() index:169, cmd:4
[I]00:44:33.863 > NetManager::Send() index:170, cmd:4
[I]00:44:38.868 > NetManager::Send() index:171, cmd:4
[I]00:44:43.872 > NetManager::Send() index:172, cmd:4
[I]00:44:48.877 > NetManager::Send() index:173, cmd:4
[I]00:44:53.881 > NetManager::Send() index:174, cmd:4
[I]00:44:58.885 > NetManager::Send() index:175, cmd:4
[I]00:45:03.893 > NetManager::Send() index:176, cmd:4
[I]00:45:08.895 > NetManager::Send() index:177, cmd:4
[I]00:45:18.555 > OnlineManager::OnLoginReq() session:2, index:1, name:bbb
[I]00:45:18.561 > NetManager::Send() index:1, cmd:2
[I]00:45:20.353 > NetManager::Send() index:2, cmd:4
[I]00:45:25.363 > NetManager::Send() index:3, cmd:4
[I]00:45:28.988 > NetManager::Invoke() ->Session<Cnt=1> NotifyRoomUpdate([<id:2, name:dasfdasf, owner:2, players:[<id:0, name:bbb, userId:2, sid:2, isReady:True>]>])
[I]00:45:29.864 > IPCManager::Invoke() ->[2] StartGame([Snaker.GlobalData.Data.GameStartParam])
[I]00:45:30.367 > NetManager::Send() index:4, cmd:4
[I]00:45:35.371 > NetManager::Send() index:5, cmd:4
[I]00:45:35.630 > IPCManager::Invoke() ->[2] StartGame([Snaker.GlobalData.Data.GameStartParam])
[I]00:45:40.385 > NetManager::Send() index:6, cmd:4
[I]00:45:45.392 > NetManager::Send() index:7, cmd:4
[I]00:45:48.520 > IPCManager::Invoke() ->[2] StartGame([Snaker.GlobalData.Data.GameStartParam])
[I]00:45:48.715 > IPCManager::HandleMessage() [2]-> OnStartGame([[10, 9, 49, 50, 55, 46, 48, 46, 48, 46, 49, 16, 189, 35, 32, 66, 40, 152, 117, 48, 2, 72, 136, 14, 80, 1, 88, 1, 104, 1], [8, 2, 24, 0, 32, 1]])
[I]00:45:48.717 > NetManager::Invoke() ->Session[2] NotifyGameStart([Snaker.GlobalData.Data.PVPStartParam])
[I]00:45:50.401 > NetManager::Send() index:8, cmd:4
[I]00:45:55.405 > NetManager::Send() index:9, cmd:4
[I]00:46:00.409 > NetManager::Send() index:10, cmd:4
[I]00:46:05.412 > NetManager::Send() index:11, cmd:4
[I]00:46:10.419 > NetManager::Send() index:12, cmd:4
[I]00:46:15.424 > NetManager::Send() index:13, cmd:4
[I]00:46:20.428 > NetManager::Send() index:14, cmd:4
[I]00:46:25.432 > NetManager::Send() index:15, cmd:4
[I]00:46:30.437 > NetManager::Send() index:16, cmd:4
[I]00:46:35.442 > NetManager::Send() index:17, cmd:4
[I]00:46:40.445 > NetManager::Send() index:18, cmd:4
[I]00:46:45.449 > NetManager::Send() index:19, cmd:4
[I]00:46:50.453 > NetManager::Send() index:20, cmd:4
[I]00:46:55.457 > NetManager::Send() index:21, cmd:4
[I]00:47:00.470 > NetManager::Send() index:22, cmd:4
[I]00:47:05.476 > NetManager::Send() index:23, cmd:4
[I]00:47:10.491 > NetManager::Send() index:24, cmd:4
[I]00:47:15.496 > NetManager::Send() index:25, cmd:4
[I]00:47:20.504 > NetManager::Send() index:26, cmd:4
[I]00:47:25.507 > NetManager::Send() index:27, cmd:4
[I]00:47:30.512 > NetManager::Send() index:28, cmd:4
[I]00:47:35.519 > NetManager::Send() index:29, cmd:4
[I]00:47:40.523 > NetManager::Send() index:30, cmd:4
[I]00:47:45.526 > NetManager::Send() index:31, cmd:4
[I]00:47:50.529 > NetManager::Send() index:32, cmd:4
[I]00:47:55.540 > NetManager::Send() index:33, cmd:4
[I]00:48:00.555 > NetManager::Send() index:34, cmd:4
[I]00:48:05.572 > NetManager::Send() index:35, cmd:4
[I]00:48:10.574 > NetManager::Send() index:36, cmd:4
[I]00:48:15.578 > NetManager::Send() index:37, cmd:4
[I]00:48:20.582 > NetManager::Send() index:38, cmd:4
[I]00:48:25.587 > NetManager::Send() index:39, cmd:4
[I]00:48:38.274 > OnlineManager::OnLoginReq() session:3, index:1, name:ccc
[I]00:48:38.278 > NetManager::Send() index:1, cmd:2
[I]00:48:38.548 > NetManager::Send() index:2, cmd:4
[I]00:48:43.514 > NetManager::Send() index:3, cmd:4
[I]00:48:44.561 > NetManager::Invoke() ->Session<Cnt=1> NotifyRoomUpdate([<id:3, name:afdsfasf, owner:3, players:[<id:0, name:ccc, userId:3, sid:3, isReady:True>]>])
[I]00:48:48.526 > NetManager::Send() index:4, cmd:4
[I]00:48:53.539 > NetManager::Send() index:5, cmd:4
[I]00:48:58.543 > NetManager::Send() index:6, cmd:4
[I]00:48:58.997 > IPCManager::Invoke() ->[2] StartGame([Snaker.GlobalData.Data.GameStartParam])
[I]00:49:03.543 > NetManager::Send() index:7, cmd:4
[I]00:49:08.547 > NetManager::Send() index:8, cmd:4
[I]00:49:13.565 > NetManager::Send() index:9, cmd:4
[I]00:49:18.569 > NetManager::Send() index:10, cmd:4
[I]00:49:23.581 > NetManager::Send() index:11, cmd:4
[I]00:49:28.586 > NetManager::Send() index:12, cmd:4
[I]00:49:33.589 > NetManager::Send() index:13, cmd:4
[I]00:49:38.595 > NetManager::Send() index:14, cmd:4
[I]00:49:43.600 > NetManager::Send() index:15, cmd:4
[I]00:49:48.604 > NetManager::Send() index:16, cmd:4
[I]00:49:53.619 > NetManager::Send() index:17, cmd:4
[I]00:49:58.622 > NetManager::Send() index:18, cmd:4
[I]00:50:03.626 > NetManager::Send() index:19, cmd:4
[I]00:50:08.637 > NetManager::Send() index:20, cmd:4
[I]00:50:13.648 > NetManager::Send() index:21, cmd:4
[I]00:50:18.652 > NetManager::Send() index:22, cmd:4
[I]00:50:23.657 > NetManager::Send() index:23, cmd:4
[I]00:50:28.661 > NetManager::Send() index:24, cmd:4
[I]00:50:33.664 > NetManager::Send() index:25, cmd:4
[I]00:50:38.670 > NetManager::Send() index:26, cmd:4
[I]00:50:43.678 > NetManager::Send() index:27, cmd:4
[I]00:50:48.683 > NetManager::Send() index:28, cmd:4
[I]00:50:53.687 > NetManager::Send() index:29, cmd:4
[I]00:51:20.595 > OnlineManager::OnLoginReq() session:4, index:1, name:ddd
[I]00:51:20.598 > NetManager::Send() index:1, cmd:2
[I]00:51:20.789 > NetManager::Send() index:2, cmd:4
[I]00:51:25.781 > NetManager::Send() index:3, cmd:4
[I]00:51:26.069 > NetManager::Invoke() ->Session<Cnt=1> NotifyRoomUpdate([<id:4, name:dddd, owner:4, players:[<id:0, name:ddd, userId:4, sid:4, isReady:True>]>])
[I]00:51:28.698 > IPCManager::Invoke() ->[2] StartGame([Snaker.GlobalData.Data.GameStartParam])
[I]00:51:30.785 > NetManager::Send() index:4, cmd:4
[I]00:51:35.791 > NetManager::Send() index:5, cmd:4
[I]00:51:40.801 > NetManager::Send() index:6, cmd:4
[I]00:51:45.810 > NetManager::Send() index:7, cmd:4
[I]00:51:50.830 > NetManager::Send() index:8, cmd:4
[I]00:51:55.840 > NetManager::Send() index:9, cmd:4
[I]00:52:00.845 > NetManager::Send() index:10, cmd:4
[I]00:52:05.852 > NetManager::Send() index:11, cmd:4
[I]00:52:10.860 > NetManager::Send() index:12, cmd:4
[I]00:52:15.875 > NetManager::Send() index:13, cmd:4
[I]00:52:20.887 > NetManager::Send() index:14, cmd:4
[I]00:52:25.896 > NetManager::Send() index:15, cmd:4
[I]00:52:30.904 > NetManager::Send() index:16, cmd:4
[I]00:52:35.924 > NetManager::Send() index:17, cmd:4
[I]00:52:40.937 > NetManager::Send() index:18, cmd:4
[I]00:52:45.940 > NetManager::Send() index:19, cmd:4
[I]00:52:50.945 > NetManager::Send() index:20, cmd:4
[I]00:52:55.949 > NetManager::Send() index:21, cmd:4
[I]00:53:00.954 > NetManager::Send() index:22, cmd:4
[I]00:53:05.959 > NetManager::Send() index:23, cmd:4
[I]00:53:10.962 > NetManager::Send() index:24, cmd:4
[I]00:53:13.640 > IPCManager::HandleMessage() [2]-> OnStartGame([[10, 9, 49, 50, 55, 46, 48, 46, 48, 46, 49, 16, 189, 35, 32, 66, 40, 152, 117, 48, 2, 72, 136, 14, 80, 1, 88, 1, 104, 1], [8, 4, 24, 0, 32, 1]])
[I]00:53:13.643 > NetManager::Invoke() ->Session[4] NotifyGameStart([Snaker.GlobalData.Data.PVPStartParam])
[I]00:53:15.970 > NetManager::Send() index:25, cmd:4
[I]00:53:20.974 > NetManager::Send() index:26, cmd:4
[I]00:53:25.984 > NetManager::Send() index:27, cmd:4
[I]00:53:30.996 > NetManager::Send() index:28, cmd:4
[I]00:53:36.010 > NetManager::Send() index:29, cmd:4
[I]00:53:41.014 > NetManager::Send() index:30, cmd:4
[I]00:53:46.032 > NetManager::Send() index:31, cmd:4
[I]00:53:51.033 > NetManager::Send() index:32, cmd:4
[I]00:53:56.044 > NetManager::Send() index:33, cmd:4
[I]00:54:01.056 > NetManager::Send() index:34, cmd:4
[I]00:54:06.066 > NetManager::Send() index:35, cmd:4
[I]00:54:11.071 > NetManager::Send() index:36, cmd:4
[I]00:54:16.081 > NetManager::Send() index:37, cmd:4
[I]00:54:21.085 > NetManager::Send() index:38, cmd:4
[I]00:54:26.089 > NetManager::Send() index:39, cmd:4
[I]00:54:31.101 > NetManager::Send() index:40, cmd:4
[I]00:54:36.109 > NetManager::Send() index:41, cmd:4
[I]00:54:41.113 > NetManager::Send() index:42, cmd:4
[I]00:54:46.116 > NetManager::Send() index:43, cmd:4
[I]00:54:51.125 > NetManager::Send() index:44, cmd:4
[I]00:54:56.130 > NetManager::Send() index:45, cmd:4
[I]00:55:01.137 > NetManager::Send() index:46, cmd:4
[I]00:55:06.138 > NetManager::Send() index:47, cmd:4
[I]00:55:11.150 > NetManager::Send() index:48, cmd:4
[I]00:55:16.163 > NetManager::Send() index:49, cmd:4
[I]00:55:21.180 > NetManager::Send() index:50, cmd:4
[I]00:55:26.183 > NetManager::Send() index:51, cmd:4
[I]00:55:31.199 > NetManager::Send() index:52, cmd:4
[I]00:55:36.204 > NetManager::Send() index:53, cmd:4
[I]00:55:41.207 > NetManager::Send() index:54, cmd:4
[I]00:55:46.211 > NetManager::Send() index:55, cmd:4
[I]00:55:51.216 > NetManager::Send() index:56, cmd:4
[I]00:55:56.221 > NetManager::Send() index:57, cmd:4
[I]00:56:01.225 > NetManager::Send() index:58, cmd:4
[I]00:56:06.231 > NetManager::Send() index:59, cmd:4
[I]00:56:11.235 > NetManager::Send() index:60, cmd:4
[I]00:56:16.239 > NetManager::Send() index:61, cmd:4
[I]00:56:21.262 > NetManager::Send() index:62, cmd:4
[I]00:56:26.263 > NetManager::Send() index:63, cmd:4
[I]00:56:31.268 > NetManager::Send() index:64, cmd:4
[I]00:56:36.270 > NetManager::Send() index:65, cmd:4
[I]00:56:41.276 > NetManager::Send() index:66, cmd:4
[I]00:56:46.279 > NetManager::Send() index:67, cmd:4
[I]00:56:51.287 > NetManager::Send() index:68, cmd:4
[I]00:56:56.299 > NetManager::Send() index:69, cmd:4
[I]00:57:01.314 > NetManager::Send() index:70, cmd:4
[I]00:57:06.326 > NetManager::Send() index:71, cmd:4
[I]00:57:11.341 > NetManager::Send() index:72, cmd:4
[I]00:57:16.342 > NetManager::Send() index:73, cmd:4
[I]00:57:21.348 > NetManager::Send() index:74, cmd:4
[I]00:57:26.359 > NetManager::Send() index:75, cmd:4
[I]00:57:31.364 > NetManager::Send() index:76, cmd:4
[I]00:57:36.365 > NetManager::Send() index:77, cmd:4
[I]00:57:41.367 > NetManager::Send() index:78, cmd:4
[I]00:57:46.370 > NetManager::Send() index:79, cmd:4
[I]00:57:51.375 > NetManager::Send() index:80, cmd:4
[I]00:57:56.380 > NetManager::Send() index:81, cmd:4
[I]00:58:01.390 > NetManager::Send() index:82, cmd:4
[I]00:58:06.399 > NetManager::Send() index:83, cmd:4
[I]00:58:11.411 > NetManager::Send() index:84, cmd:4
[I]00:58:16.414 > NetManager::Send() index:85, cmd:4
[I]00:58:21.422 > NetManager::Send() index:86, cmd:4
[I]00:58:26.429 > NetManager::Send() index:87, cmd:4
[I]00:58:31.437 > NetManager::Send() index:88, cmd:4
[I]00:58:36.442 > NetManager::Send() index:89, cmd:4
[I]00:58:41.444 > NetManager::Send() index:90, cmd:4
[I]00:58:46.531 > NetManager::Send() index:91, cmd:4
[I]00:58:51.539 > NetManager::Send() index:92, cmd:4
[I]00:58:56.542 > NetManager::Send() index:93, cmd:4
[I]00:59:01.547 > NetManager::Send() index:94, cmd:4
[I]00:59:06.547 > NetManager::Send() index:95, cmd:4
[I]00:59:11.557 > NetManager::Send() index:96, cmd:4
[I]00:59:16.570 > NetManager::Send() index:97, cmd:4
[I]00:59:21.576 > NetManager::Send() index:98, cmd:4
[I]00:59:26.577 > NetManager::Send() index:99, cmd:4
[I]00:59:31.583 > NetManager::Send() index:100, cmd:4
[I]00:59:36.581 > NetManager::Send() index:101, cmd:4
[I]00:59:41.580 > NetManager::Send() index:102, cmd:4
[I]00:59:46.584 > NetManager::Send() index:103, cmd:4
[I]00:59:51.595 > NetManager::Send() index:104, cmd:4
[I]00:59:56.604 > NetManager::Send() index:105, cmd:4
[I]01:00:01.612 > NetManager::Send() index:106, cmd:4
[I]01:00:06.613 > NetManager::Send() index:107, cmd:4
[I]01:00:11.627 > NetManager::Send() index:108, cmd:4
[I]01:00:16.636 > NetManager::Send() index:109, cmd:4
[I]01:00:21.646 > NetManager::Send() index:110, cmd:4
[I]01:00:26.651 > NetManager::Send() index:111, cmd:4
[I]01:00:31.655 > NetManager::Send() index:112, cmd:4
[I]01:00:36.658 > NetManager::Send() index:113, cmd:4
[I]01:00:41.663 > NetManager::Send() index:114, cmd:4
[I]01:00:46.667 > NetManager::Send() index:115, cmd:4
[I]01:00:51.672 > NetManager::Send() index:116, cmd:4
[I]01:00:56.679 > NetManager::Send() index:117, cmd:4
[I]01:01:01.685 > NetManager::Send() index:118, cmd:4
[I]01:01:06.689 > NetManager::Send() index:119, cmd:4
[I]01:01:11.693 > NetManager::Send() index:120, cmd:4
[I]01:01:16.697 > NetManager::Send() index:121, cmd:4
[I]01:01:21.700 > NetManager::Send() index:122, cmd:4
[I]01:01:26.705 > NetManager::Send() index:123, cmd:4
[I]01:01:31.709 > NetManager::Send() index:124, cmd:4
[I]01:01:36.714 > NetManager::Send() index:125, cmd:4
[I]01:01:41.718 > NetManager::Send() index:126, cmd:4
[I]01:01:46.723 > NetManager::Send() index:127, cmd:4
[I]01:01:51.727 > NetManager::Send() index:128, cmd:4
[I]01:01:56.732 > NetManager::Send() index:129, cmd:4
